"id","name_key","type","parent_id","center","url"
"40cf9992-dc41-4d34-8335-6ef0588f1d59","Sector 1 de Municipio 1 de Zaragoza","Sector","d994a3a2-c131-4d7d-99a8-4b6874b2b9ab","(-0.368322,41.147109)","https://www.google.com/maps/search/?api=1&query=41.147109,-0.368322"
"a991fa64-a428-45c8-933a-bc3fc210e794","Sector 2 de Municipio 1 de Zaragoza","Sector","d994a3a2-c131-4d7d-99a8-4b6874b2b9ab","(-0.392166,41.163277)","https://www.google.com/maps/search/?api=1&query=41.163277,-0.392166"
"56a2f1f3-306f-4994-8482-91c20c22078d","Sector 3 de Municipio 1 de Zaragoza","Sector","d994a3a2-c131-4d7d-99a8-4b6874b2b9ab","(-0.315716,41.172768)","https://www.google.com/maps/search/?api=1&query=41.172768,-0.315716"
"504e009e-e7c4-4488-8660-db55f26ff4d5","Municipio 2 de Zaragoza","Municipio","a10b308f-5880-4be3-bea0-c6c3162c7d2a","(-0.559687,41.077393)","https://www.google.com/maps/search/?api=1&query=41.077393,-0.559687"
"a8d503ec-3e19-47cf-943a-924ff05563ea","Sector 1 de Municipio 2 de Zaragoza","Sector","504e009e-e7c4-4488-8660-db55f26ff4d5","(-0.513890,41.044982)","https://www.google.com/maps/search/?api=1&query=41.044982,-0.513890"
"d96876b6-7fe3-41e0-952a-99f698db5746","Sector 2 de Municipio 2 de Zaragoza","Sector","504e009e-e7c4-4488-8660-db55f26ff4d5","(-0.604665,41.079189)","https://www.google.com/maps/search/?api=1&query=41.079189,-0.604665"
"be79bbf1-39b6-4436-b1f3-5a086a3f9b7f","Sector 3 de Municipio 2 de Zaragoza","Sector","504e009e-e7c4-4488-8660-db55f26ff4d5","(-0.524853,41.052313)","https://www.google.com/maps/search/?api=1&query=41.052313,-0.524853"
"c8e6f7d6-8783-4aaa-bb87-5cb4d748fde1","Municipio 3 de Zaragoza","Municipio","a10b308f-5880-4be3-bea0-c6c3162c7d2a","(-0.258671,41.357292)","https://www.google.com/maps/search/?api=1&query=41.357292,-0.258671"
"0fcb0e13-0db1-45a8-bd49-4f9450e59a9b","Sector 1 de Municipio 3 de Zaragoza","Sector","c8e6f7d6-8783-4aaa-bb87-5cb4d748fde1","(-0.209881,41.374050)","https://www.google.com/maps/search/?api=1&query=41.374050,-0.209881"
"266c2b9f-4097-46c9-972b-3aeef044055b","Sector 2 de Municipio 3 de Zaragoza","Sector","c8e6f7d6-8783-4aaa-bb87-5cb4d748fde1","(-0.213667,41.366838)","https://www.google.com/maps/search/?api=1&query=41.366838,-0.213667"
"2eb88315-57f4-4d98-bf1c-50d1f4ff8184","Sector 3 de Municipio 3 de Zaragoza","Sector","c8e6f7d6-8783-4aaa-bb87-5cb4d748fde1","(-0.247405,41.396435)","https://www.google.com/maps/search/?api=1&query=41.396435,-0.247405"
"21a36fe1-404e-4ef4-b4ef-2d947676d282","Municipio 4 de Zaragoza","Municipio","a10b308f-5880-4be3-bea0-c6c3162c7d2a","(-0.495981,41.567542)","https://www.google.com/maps/search/?api=1&query=41.567542,-0.495981"
"e10263bd-88ca-4cc5-97e6-f3ba1c3c0308","Sector 1 de Municipio 4 de Zaragoza","Sector","21a36fe1-404e-4ef4-b4ef-2d947676d282","(-0.491194,41.600599)","https://www.google.com/maps/search/?api=1&query=41.600599,-0.491194"
"dd360769-7b1d-4089-9d43-7e9d572827ac","Sector 2 de Municipio 4 de Zaragoza","Sector","21a36fe1-404e-4ef4-b4ef-2d947676d282","(-0.471616,41.607263)","https://www.google.com/maps/search/?api=1&query=41.607263,-0.471616"
"0ef46d93-2959-4b6e-b401-6bc1c3424c60","Sector 3 de Municipio 4 de Zaragoza","Sector","21a36fe1-404e-4ef4-b4ef-2d947676d282","(-0.520062,41.565010)","https://www.google.com/maps/search/?api=1&query=41.565010,-0.520062"
"6462f14e-d06e-488e-8716-3f41d228d299","Municipio 5 de Zaragoza","Municipio","a10b308f-5880-4be3-bea0-c6c3162c7d2a","(-0.389675,41.189915)","https://www.google.com/maps/search/?api=1&query=41.189915,-0.389675"
"548fed91-dbb1-48d6-a6a5-57b243cb20c2","Sector 1 de Municipio 5 de Zaragoza","Sector","6462f14e-d06e-488e-8716-3f41d228d299","(-0.387545,41.216496)","https://www.google.com/maps/search/?api=1&query=41.216496,-0.387545"
"c6796475-15d9-4d92-9dee-b85a61298b18","Sector 2 de Municipio 5 de Zaragoza","Sector","6462f14e-d06e-488e-8716-3f41d228d299","(-0.412215,41.202590)","https://www.google.com/maps/search/?api=1&query=41.202590,-0.412215"
"9342aae1-1d23-4142-9e6e-58651eafef70","Sector 3 de Municipio 5 de Zaragoza","Sector","6462f14e-d06e-488e-8716-3f41d228d299","(-0.411102,41.147663)","https://www.google.com/maps/search/?api=1&query=41.147663,-0.411102"
"90aa85a7-7d32-41d4-b476-6ecbc00a376e","Principado de Asturias","Autonomía","","(-5.849400,43.361400)","https://www.google.com/maps/search/?api=1&query=43.361400,-5.849400"
"36d6e2ae-14b9-42b6-81ab-bbeddd527ec9","Asturias","Provincia","90aa85a7-7d32-41d4-b476-6ecbc00a376e","(-6.390271,42.676545)","https://www.google.com/maps/search/?api=1&query=42.676545,-6.390271"
"8069e62d-2716-40eb-99bb-9e928702355a","Municipio 1 de Asturias","Municipio","36d6e2ae-14b9-42b6-81ab-bbeddd527ec9","(-6.679572,42.708667)","https://www.google.com/maps/search/?api=1&query=42.708667,-6.679572"
"9c347c14-dcf7-4768-aec8-2c03b0c47249","Sector 1 de Municipio 1 de Asturias","Sector","8069e62d-2716-40eb-99bb-9e928702355a","(-6.660177,42.681793)","https://www.google.com/maps/search/?api=1&query=42.681793,-6.660177"
"efc63d5d-aa68-4516-8c42-35ced56a87a2","Sector 2 de Municipio 1 de Asturias","Sector","8069e62d-2716-40eb-99bb-9e928702355a","(-6.723149,42.729309)","https://www.google.com/maps/search/?api=1&query=42.729309,-6.723149"
"8a8fdb6a-555a-400e-9709-3d9b429b5b8c","Sector 3 de Municipio 1 de Asturias","Sector","8069e62d-2716-40eb-99bb-9e928702355a","(-6.675311,42.699427)","https://www.google.com/maps/search/?api=1&query=42.699427,-6.675311"
"4ef57cf2-b2b0-4455-9766-31cb60e928a8","Municipio 2 de Asturias","Municipio","36d6e2ae-14b9-42b6-81ab-bbeddd527ec9","(-6.624804,42.609165)","https://www.google.com/maps/search/?api=1&query=42.609165,-6.624804"
"6311c212-dea1-4747-90b8-145e48391f93","Sector 1 de Municipio 2 de Asturias","Sector","4ef57cf2-b2b0-4455-9766-31cb60e928a8","(-6.584320,42.601179)","https://www.google.com/maps/search/?api=1&query=42.601179,-6.584320"
"8cb4a2c0-15fc-4bdd-89aa-cb43cfe28443","Sector 2 de Municipio 2 de Asturias","Sector","4ef57cf2-b2b0-4455-9766-31cb60e928a8","(-6.605251,42.617573)","https://www.google.com/maps/search/?api=1&query=42.617573,-6.605251"
"17d8b8b7-659c-49ef-9b32-3a421505667c","Sector 3 de Municipio 2 de Asturias","Sector","4ef57cf2-b2b0-4455-9766-31cb60e928a8","(-6.598244,42.644838)","https://www.google.com/maps/search/?api=1&query=42.644838,-6.598244"
"29bc5afc-c59c-4b26-9574-7700ca01e1cb","Municipio 3 de Asturias","Municipio","36d6e2ae-14b9-42b6-81ab-bbeddd527ec9","(-6.785554,42.580850)","https://www.google.com/maps/search/?api=1&query=42.580850,-6.785554"
"7b6d3635-fd16-49f1-a960-83690c29fa93","Sector 1 de Municipio 3 de Asturias","Sector","29bc5afc-c59c-4b26-9574-7700ca01e1cb","(-6.760207,42.566026)","https://www.google.com/maps/search/?api=1&query=42.566026,-6.760207"
"a423fdb8-b14f-4bb9-b8f1-d4225385f620","Sector 2 de Municipio 3 de Asturias","Sector","29bc5afc-c59c-4b26-9574-7700ca01e1cb","(-6.740211,42.616195)","https://www.google.com/maps/search/?api=1&query=42.616195,-6.740211"
"e85c5ff2-4293-4dfb-b643-973ae6b0381b","Sector 3 de Municipio 3 de Asturias","Sector","29bc5afc-c59c-4b26-9574-7700ca01e1cb","(-6.760803,42.572752)","https://www.google.com/maps/search/?api=1&query=42.572752,-6.760803"
"920423a6-d9fd-4340-abc9-7c8abc9ecfb9","Municipio 4 de Asturias","Municipio","36d6e2ae-14b9-42b6-81ab-bbeddd527ec9","(-6.307669,42.713451)","https://www.google.com/maps/search/?api=1&query=42.713451,-6.307669"
"39721e26-86d3-4aa1-8e7f-297526ef9e11","Sector 1 de Municipio 4 de Asturias","Sector","920423a6-d9fd-4340-abc9-7c8abc9ecfb9","(-6.335727,42.685505)","https://www.google.com/maps/search/?api=1&query=42.685505,-6.335727"
"3530241b-cf03-41bf-bf24-01df768fca64","Sector 2 de Municipio 4 de Asturias","Sector","920423a6-d9fd-4340-abc9-7c8abc9ecfb9","(-6.354767,42.707035)","https://www.google.com/maps/search/?api=1&query=42.707035,-6.354767"
"937e3ade-7e29-442a-9dac-fb045de1a716","Sector 3 de Municipio 4 de Asturias","Sector","920423a6-d9fd-4340-abc9-7c8abc9ecfb9","(-6.289755,42.697064)","https://www.google.com/maps/search/?api=1&query=42.697064,-6.289755"
"edeb47d7-7fe9-43f0-bb7d-1f5f768b3ca3","Municipio 5 de Asturias","Municipio","36d6e2ae-14b9-42b6-81ab-bbeddd527ec9","(-6.658236,42.599999)","https://www.google.com/maps/search/?api=1&query=42.599999,-6.658236"
"b13cb9c1-c8d1-4622-ab1a-87e22512b34f","Sector 1 de Municipio 5 de Asturias","Sector","edeb47d7-7fe9-43f0-bb7d-1f5f768b3ca3","(-6.695473,42.596738)","https://www.google.com/maps/search/?api=1&query=42.596738,-6.695473"
"94b516e7-7864-446e-b844-ae8be6bb8b3e","Sector 2 de Municipio 5 de Asturias","Sector","edeb47d7-7fe9-43f0-bb7d-1f5f768b3ca3","(-6.705539,42.612224)","https://www.google.com/maps/search/?api=1&query=42.612224,-6.705539"
"1079b9c4-17ba-437e-82a9-3006389647e4","Sector 3 de Municipio 5 de Asturias","Sector","edeb47d7-7fe9-43f0-bb7d-1f5f768b3ca3","(-6.651796,42.589401)","https://www.google.com/maps/search/?api=1&query=42.589401,-6.651796"
"2d34629f-9c05-4f6c-8b0b-29d48afba80d","Illes Balears","Autonomía","","(3.017600,39.695300)","https://www.google.com/maps/search/?api=1&query=39.695300,3.017600"
"6375b972-4ca4-419a-9e11-e6a9b4a625af","Illes Balears","Provincia","2d34629f-9c05-4f6c-8b0b-29d48afba80d","(3.445849,38.276606)","https://www.google.com/maps/search/?api=1&query=38.276606,3.445849"
"e34ead95-7cc1-460f-a0de-bed9411a5141","Municipio 1 de Illes Balears","Municipio","6375b972-4ca4-419a-9e11-e6a9b4a625af","(3.415208,37.985166)","https://www.google.com/maps/search/?api=1&query=37.985166,3.415208"
"c639d667-42b1-47f8-bc3f-d92d23b9e378","Sector 1 de Municipio 1 de Illes Balears","Sector","e34ead95-7cc1-460f-a0de-bed9411a5141","(3.403118,37.940194)","https://www.google.com/maps/search/?api=1&query=37.940194,3.403118"
"d6f0732f-bf2c-4fb1-9929-35ce0f8b8761","Sector 2 de Municipio 1 de Illes Balears","Sector","e34ead95-7cc1-460f-a0de-bed9411a5141","(3.397892,37.956332)","https://www.google.com/maps/search/?api=1&query=37.956332,3.397892"
"90c6f170-05b2-4c18-873b-3ac5803723bf","Sector 3 de Municipio 1 de Illes Balears","Sector","e34ead95-7cc1-460f-a0de-bed9411a5141","(3.403120,38.011289)","https://www.google.com/maps/search/?api=1&query=38.011289,3.403120"
"2f6b0af9-29b2-4b54-8cd2-03f36f3dd981","Municipio 2 de Illes Balears","Municipio","6375b972-4ca4-419a-9e11-e6a9b4a625af","(3.711388,38.478214)","https://www.google.com/maps/search/?api=1&query=38.478214,3.711388"
"eaebf636-de08-4174-92fb-bcc350bd734d","Sector 1 de Municipio 2 de Illes Balears","Sector","2f6b0af9-29b2-4b54-8cd2-03f36f3dd981","(3.669579,38.453441)","https://www.google.com/maps/search/?api=1&query=38.453441,3.669579"
"68338959-9217-412e-bd5f-5e448e65a7e8","Sector 2 de Municipio 2 de Illes Balears","Sector","2f6b0af9-29b2-4b54-8cd2-03f36f3dd981","(3.715330,38.430152)","https://www.google.com/maps/search/?api=1&query=38.430152,3.715330"
"8a95ed07-23a5-4cbc-b7ac-7fb17debb28a","Sector 3 de Municipio 2 de Illes Balears","Sector","2f6b0af9-29b2-4b54-8cd2-03f36f3dd981","(3.696384,38.528205)","https://www.google.com/maps/search/?api=1&query=38.528205,3.696384"
"8803a213-268a-4f7d-a2d1-1fdcf253084a","Municipio 3 de Illes Balears","Municipio","6375b972-4ca4-419a-9e11-e6a9b4a625af","(3.670835,38.396721)","https://www.google.com/maps/search/?api=1&query=38.396721,3.670835"
"9d836b10-eb06-480e-b42b-38fc4d76f20d","Sector 1 de Municipio 3 de Illes Balears","Sector","8803a213-268a-4f7d-a2d1-1fdcf253084a","(3.696259,38.411897)","https://www.google.com/maps/search/?api=1&query=38.411897,3.696259"
"3ccf0a10-403d-4bc1-9c7e-31a85434f8d4","Sector 2 de Municipio 3 de Illes Balears","Sector","8803a213-268a-4f7d-a2d1-1fdcf253084a","(3.640771,38.441683)","https://www.google.com/maps/search/?api=1&query=38.441683,3.640771"
"64c57cbf-026b-4602-bf97-1a6fefa8ec7b","Sector 3 de Municipio 3 de Illes Balears","Sector","8803a213-268a-4f7d-a2d1-1fdcf253084a","(3.636074,38.348759)","https://www.google.com/maps/search/?api=1&query=38.348759,3.636074"
"de2c7aee-e71a-4236-a495-5f600e3f9178","Municipio 4 de Illes Balears","Municipio","6375b972-4ca4-419a-9e11-e6a9b4a625af","(3.581416,37.977583)","https://www.google.com/maps/search/?api=1&query=37.977583,3.581416"
"4459da07-800e-4945-9658-cb34e3039300","Sector 1 de Municipio 4 de Illes Balears","Sector","de2c7aee-e71a-4236-a495-5f600e3f9178","(3.553212,37.983980)","https://www.google.com/maps/search/?api=1&query=37.983980,3.553212"
"47d042d6-02ab-42df-89b4-a0fc5ec2e345","Sector 2 de Municipio 4 de Illes Balears","Sector","de2c7aee-e71a-4236-a495-5f600e3f9178","(3.608106,37.997529)","https://www.google.com/maps/search/?api=1&query=37.997529,3.608106"
"53e1a856-8ca8-46b7-b0ea-c0ac053918ae","Sector 3 de Municipio 4 de Illes Balears","Sector","de2c7aee-e71a-4236-a495-5f600e3f9178","(3.592141,37.944362)","https://www.google.com/maps/search/?api=1&query=37.944362,3.592141"
"82d475b1-746d-45f6-be01-9b52cf872786","Municipio 5 de Illes Balears","Municipio","6375b972-4ca4-419a-9e11-e6a9b4a625af","(3.137475,38.474947)","https://www.google.com/maps/search/?api=1&query=38.474947,3.137475"
"7b22f167-e98e-4cad-979d-804f962ec7f4","Sector 1 de Municipio 5 de Illes Balears","Sector","82d475b1-746d-45f6-be01-9b52cf872786","(3.183947,38.506877)","https://www.google.com/maps/search/?api=1&query=38.506877,3.183947"
"896be17d-ab2a-43f5-b618-f295481ab6f8","Sector 2 de Municipio 5 de Illes Balears","Sector","82d475b1-746d-45f6-be01-9b52cf872786","(3.090043,38.435757)","https://www.google.com/maps/search/?api=1&query=38.435757,3.090043"
"dfc458af-e0ea-4635-94a8-56ae00924ae0","Sector 3 de Municipio 5 de Illes Balears","Sector","82d475b1-746d-45f6-be01-9b52cf872786","(3.155210,38.456142)","https://www.google.com/maps/search/?api=1&query=38.456142,3.155210"
"79c14f97-093d-4933-975b-7e48d17a1059","País Vasco","Autonomía","","(-2.925300,43.262700)","https://www.google.com/maps/search/?api=1&query=43.262700,-2.925300"
"af046b17-f1ce-4c4b-a441-5d030ced4bed","Álava","Provincia","79c14f97-093d-4933-975b-7e48d17a1059","(-3.235337,44.637219)","https://www.google.com/maps/search/?api=1&query=44.637219,-3.235337"
"1207f0b5-fd15-46df-9169-76738f19a666","Municipio 1 de Álava","Municipio","af046b17-f1ce-4c4b-a441-5d030ced4bed","(-3.574539,44.809230)","https://www.google.com/maps/search/?api=1&query=44.809230,-3.574539"
"c0697078-64b3-40f1-b0cf-61301e16505c","Sector 1 de Municipio 1 de Álava","Sector","1207f0b5-fd15-46df-9169-76738f19a666","(-3.561815,44.828292)","https://www.google.com/maps/search/?api=1&query=44.828292,-3.561815"
"0db4d6d1-1835-4e33-9c4d-0d379208e0f5","Sector 2 de Municipio 1 de Álava","Sector","1207f0b5-fd15-46df-9169-76738f19a666","(-3.547291,44.769420)","https://www.google.com/maps/search/?api=1&query=44.769420,-3.547291"
"03cece90-9e49-4f90-82ad-09d68a9934e6","Sector 3 de Municipio 1 de Álava","Sector","1207f0b5-fd15-46df-9169-76738f19a666","(-3.564498,44.844260)","https://www.google.com/maps/search/?api=1&query=44.844260,-3.564498"
"e5068f2b-a2a3-4819-9bd5-61b6ced635d6","Municipio 2 de Álava","Municipio","af046b17-f1ce-4c4b-a441-5d030ced4bed","(-2.848261,44.334063)","https://www.google.com/maps/search/?api=1&query=44.334063,-2.848261"
"08af5cc5-4330-4f4c-b38b-551aa43420c3","Sector 1 de Municipio 2 de Álava","Sector","e5068f2b-a2a3-4819-9bd5-61b6ced635d6","(-2.863541,44.362326)","https://www.google.com/maps/search/?api=1&query=44.362326,-2.863541"
"b64e6abf-97b4-40ac-8d16-e53d8dcbf1b1","Sector 2 de Municipio 2 de Álava","Sector","e5068f2b-a2a3-4819-9bd5-61b6ced635d6","(-2.861204,44.326900)","https://www.google.com/maps/search/?api=1&query=44.326900,-2.861204"
"4279676a-1a9f-437a-8f40-d3a4b5ebab91","Sector 3 de Municipio 2 de Álava","Sector","e5068f2b-a2a3-4819-9bd5-61b6ced635d6","(-2.864138,44.334659)","https://www.google.com/maps/search/?api=1&query=44.334659,-2.864138"
"f8a5775f-b9e7-49d5-aff5-017e9cba1e2f","Municipio 3 de Álava","Municipio","af046b17-f1ce-4c4b-a441-5d030ced4bed","(-2.977472,44.916879)","https://www.google.com/maps/search/?api=1&query=44.916879,-2.977472"
"23a6a453-7ed2-40e5-acb6-6f773d930d55","Sector 1 de Municipio 3 de Álava","Sector","f8a5775f-b9e7-49d5-aff5-017e9cba1e2f","(-2.931393,44.877433)","https://www.google.com/maps/search/?api=1&query=44.877433,-2.931393"
"925feb19-8b07-4d95-b16e-ad200845ef52","Sector 2 de Municipio 3 de Álava","Sector","f8a5775f-b9e7-49d5-aff5-017e9cba1e2f","(-2.944601,44.930438)","https://www.google.com/maps/search/?api=1&query=44.930438,-2.944601"
"e8360693-bfde-40a8-abe8-5081e79f90c2","Sector 3 de Municipio 3 de Álava","Sector","f8a5775f-b9e7-49d5-aff5-017e9cba1e2f","(-2.983923,44.937610)","https://www.google.com/maps/search/?api=1&query=44.937610,-2.983923"
"4a200d97-c2df-4b41-9ec3-ca17dc0b1d50","Municipio 4 de Álava","Municipio","af046b17-f1ce-4c4b-a441-5d030ced4bed","(-2.862958,44.824255)","https://www.google.com/maps/search/?api=1&query=44.824255,-2.862958"
"7bd9b3c5-ac4b-450e-bddc-f8d204b69624","Sector 1 de Municipio 4 de Álava","Sector","4a200d97-c2df-4b41-9ec3-ca17dc0b1d50","(-2.832138,44.801263)","https://www.google.com/maps/search/?api=1&query=44.801263,-2.832138"
"465bc594-60f8-43c4-94e1-9c0f1e68785a","Sector 2 de Municipio 4 de Álava","Sector","4a200d97-c2df-4b41-9ec3-ca17dc0b1d50","(-2.864608,44.828072)","https://www.google.com/maps/search/?api=1&query=44.828072,-2.864608"
"c34d1629-951b-4f9f-886c-5fe283568d98","Sector 3 de Municipio 4 de Álava","Sector","4a200d97-c2df-4b41-9ec3-ca17dc0b1d50","(-2.839855,44.817812)","https://www.google.com/maps/search/?api=1&query=44.817812,-2.839855"
"c350a09c-c7e3-4a6e-83ed-4b578ced02a6","Municipio 5 de Álava","Municipio","af046b17-f1ce-4c4b-a441-5d030ced4bed","(-2.953966,44.451935)","https://www.google.com/maps/search/?api=1&query=44.451935,-2.953966"
"0e8815b1-6f10-4275-a963-3da85fb2f983","Sector 1 de Municipio 5 de Álava","Sector","c350a09c-c7e3-4a6e-83ed-4b578ced02a6","(-2.995300,44.485008)","https://www.google.com/maps/search/?api=1&query=44.485008,-2.995300"
"328a48ae-91d8-4be2-8aad-c7c998a6fe61","Sector 2 de Municipio 5 de Álava","Sector","c350a09c-c7e3-4a6e-83ed-4b578ced02a6","(-2.979580,44.490098)","https://www.google.com/maps/search/?api=1&query=44.490098,-2.979580"
"7e25b368-ad65-4330-a59a-530e0459ac5c","Sector 3 de Municipio 5 de Álava","Sector","c350a09c-c7e3-4a6e-83ed-4b578ced02a6","(-2.942933,44.448406)","https://www.google.com/maps/search/?api=1&query=44.448406,-2.942933"
"adb16f87-4ae5-4dce-b018-827268efe693","Gipuzkoa","Provincia","79c14f97-093d-4933-975b-7e48d17a1059","(-4.339200,42.899668)","https://www.google.com/maps/search/?api=1&query=42.899668,-4.339200"
"048dc0f0-5e29-4b50-8f0e-74b2835984b8","Municipio 1 de Gipuzkoa","Municipio","adb16f87-4ae5-4dce-b018-827268efe693","(-4.593728,43.180430)","https://www.google.com/maps/search/?api=1&query=43.180430,-4.593728"
"c4a4ed5a-309b-46cf-b49c-e7b8983828be","Sector 1 de Municipio 1 de Gipuzkoa","Sector","048dc0f0-5e29-4b50-8f0e-74b2835984b8","(-4.563945,43.151642)","https://www.google.com/maps/search/?api=1&query=43.151642,-4.563945"
"77151a0b-411e-4003-9530-3fc13bf816ea","Sector 2 de Municipio 1 de Gipuzkoa","Sector","048dc0f0-5e29-4b50-8f0e-74b2835984b8","(-4.555696,43.164464)","https://www.google.com/maps/search/?api=1&query=43.164464,-4.555696"
"a8351a44-d340-4bb8-a920-bc31fe831f14","Sector 3 de Municipio 1 de Gipuzkoa","Sector","048dc0f0-5e29-4b50-8f0e-74b2835984b8","(-4.616101,43.200549)","https://www.google.com/maps/search/?api=1&query=43.200549,-4.616101"
"4397a43f-da41-4ebf-9a6a-65158042411b","Municipio 2 de Gipuzkoa","Municipio","adb16f87-4ae5-4dce-b018-827268efe693","(-3.980750,42.507789)","https://www.google.com/maps/search/?api=1&query=42.507789,-3.980750"
"f24081ae-d4d3-4e65-beba-b60da776674f","Sector 1 de Municipio 2 de Gipuzkoa","Sector","4397a43f-da41-4ebf-9a6a-65158042411b","(-3.958742,42.466350)","https://www.google.com/maps/search/?api=1&query=42.466350,-3.958742"
"bed6d503-b0a5-4d3e-a6a6-0dbd82406928","Sector 2 de Municipio 2 de Gipuzkoa","Sector","4397a43f-da41-4ebf-9a6a-65158042411b","(-3.954933,42.506647)","https://www.google.com/maps/search/?api=1&query=42.506647,-3.954933"
"efb0dd1c-ae6e-44a3-925c-790361f85fc9","Sector 3 de Municipio 2 de Gipuzkoa","Sector","4397a43f-da41-4ebf-9a6a-65158042411b","(-3.966160,42.526850)","https://www.google.com/maps/search/?api=1&query=42.526850,-3.966160"
"db63bfc1-e05f-4df4-bba3-b4734a11ad4f","Municipio 3 de Gipuzkoa","Municipio","adb16f87-4ae5-4dce-b018-827268efe693","(-4.104854,42.892325)","https://www.google.com/maps/search/?api=1&query=42.892325,-4.104854"
"8a1bd437-29ff-4dcd-bb5e-03614a45e73b","Sector 1 de Municipio 3 de Gipuzkoa","Sector","db63bfc1-e05f-4df4-bba3-b4734a11ad4f","(-4.132694,42.851630)","https://www.google.com/maps/search/?api=1&query=42.851630,-4.132694"
"bcb69928-2777-4653-a3de-4c72e2b7d1a0","Sector 2 de Municipio 3 de Gipuzkoa","Sector","db63bfc1-e05f-4df4-bba3-b4734a11ad4f","(-4.124233,42.911504)","https://www.google.com/maps/search/?api=1&query=42.911504,-4.124233"
"1a70c5f2-5f80-457d-87f1-aa30ad35e125","Sector 3 de Municipio 3 de Gipuzkoa","Sector","db63bfc1-e05f-4df4-bba3-b4734a11ad4f","(-4.107528,42.900481)","https://www.google.com/maps/search/?api=1&query=42.900481,-4.107528"
"97e3c5d7-6489-4525-9e71-e4a573c1a850","Municipio 4 de Gipuzkoa","Municipio","adb16f87-4ae5-4dce-b018-827268efe693","(-4.398797,42.924405)","https://www.google.com/maps/search/?api=1&query=42.924405,-4.398797"
"f122bb52-37c2-427d-8665-eba3f7c9fdee","Sector 1 de Municipio 4 de Gipuzkoa","Sector","97e3c5d7-6489-4525-9e71-e4a573c1a850","(-4.415718,42.948999)","https://www.google.com/maps/search/?api=1&query=42.948999,-4.415718"
"370300ce-ef5c-4f29-98a1-4ad7a48ce15b","Sector 2 de Municipio 4 de Gipuzkoa","Sector","97e3c5d7-6489-4525-9e71-e4a573c1a850","(-4.421705,42.944691)","https://www.google.com/maps/search/?api=1&query=42.944691,-4.421705"
"ffa41c7c-7231-4b04-8f37-62b6c7d6a556","Sector 3 de Municipio 4 de Gipuzkoa","Sector","97e3c5d7-6489-4525-9e71-e4a573c1a850","(-4.436731,42.899546)","https://www.google.com/maps/search/?api=1&query=42.899546,-4.436731"
"d4e77dac-e675-4085-bd02-5781469de705","Municipio 5 de Gipuzkoa","Municipio","adb16f87-4ae5-4dce-b018-827268efe693","(-4.643556,42.653735)","https://www.google.com/maps/search/?api=1&query=42.653735,-4.643556"
"79a1e41e-3e27-4d5e-a63c-fa23f27c5c43","Sector 1 de Municipio 5 de Gipuzkoa","Sector","d4e77dac-e675-4085-bd02-5781469de705","(-4.617337,42.657322)","https://www.google.com/maps/search/?api=1&query=42.657322,-4.617337"
"2c9e4f23-9bd2-4928-91d4-f7468bb372c8","Sector 2 de Municipio 5 de Gipuzkoa","Sector","d4e77dac-e675-4085-bd02-5781469de705","(-4.671918,42.622250)","https://www.google.com/maps/search/?api=1&query=42.622250,-4.671918"
"4bb5fa6a-e85d-4fb7-a7d9-8fb8b637c748","Sector 3 de Municipio 5 de Gipuzkoa","Sector","d4e77dac-e675-4085-bd02-5781469de705","(-4.621098,42.652155)","https://www.google.com/maps/search/?api=1&query=42.652155,-4.621098"
"dae8d670-ca3b-4ec4-bd90-13214d1e30d5","Bizkaia","Provincia","79c14f97-093d-4933-975b-7e48d17a1059","(-2.851389,44.692521)","https://www.google.com/maps/search/?api=1&query=44.692521,-2.851389"
"f00e2e06-2feb-431d-8226-dbe10fab45e1","Municipio 1 de Bizkaia","Municipio","dae8d670-ca3b-4ec4-bd90-13214d1e30d5","(-3.170969,44.518920)","https://www.google.com/maps/search/?api=1&query=44.518920,-3.170969"
"b0668763-ea79-4a77-a8a1-3038ea0b72b7","Sector 1 de Municipio 1 de Bizkaia","Sector","f00e2e06-2feb-431d-8226-dbe10fab45e1","(-3.198220,44.488332)","https://www.google.com/maps/search/?api=1&query=44.488332,-3.198220"
"7db0e1f0-dd4b-40b0-9adb-239292710066","Sector 2 de Municipio 1 de Bizkaia","Sector","f00e2e06-2feb-431d-8226-dbe10fab45e1","(-3.219554,44.486864)","https://www.google.com/maps/search/?api=1&query=44.486864,-3.219554"
"1f37f049-0caa-4104-bda2-867f7d4c7b53","Sector 3 de Municipio 1 de Bizkaia","Sector","f00e2e06-2feb-431d-8226-dbe10fab45e1","(-3.193537,44.522334)","https://www.google.com/maps/search/?api=1&query=44.522334,-3.193537"
"ace6478a-6770-4e50-8f8a-845a77ea9c98","Municipio 2 de Bizkaia","Municipio","dae8d670-ca3b-4ec4-bd90-13214d1e30d5","(-2.808702,45.071957)","https://www.google.com/maps/search/?api=1&query=45.071957,-2.808702"
"6a7dbd77-4fd1-488b-9771-27b6e6b83b71","Sector 1 de Municipio 2 de Bizkaia","Sector","ace6478a-6770-4e50-8f8a-845a77ea9c98","(-2.846074,45.091699)","https://www.google.com/maps/search/?api=1&query=45.091699,-2.846074"
"1a40d384-f2da-4ee9-bce1-6a4c55e686ed","Sector 2 de Municipio 2 de Bizkaia","Sector","ace6478a-6770-4e50-8f8a-845a77ea9c98","(-2.809614,45.108803)","https://www.google.com/maps/search/?api=1&query=45.108803,-2.809614"
